月份,股票代號,股票名稱,最高價,最低價,加權(A/B)平均價,成交筆數,成交金額(A),成交股數(B),週轉率(%)
"11405","075691","台積電富邦49購11","1.09","1.01","1.04","14","528050","504000","5.04"
"11405","075693","台積電富邦4A購03","1.05","0.76","0.97","5","39990","41000","0.41"
"11405","075694","台積電富邦4B購08","1.37","0.94","1.22","33","927090","754000","7.54"
"11405","075695","所羅門富邦4A購03","0.64","0.35","0.44","70","800140","1790000","25.57"
"11405","075696","一詮富邦4B購01","0.26","0.22","0.25","5","25400","100000","1.42"
"11405","075697","智原富邦49購04","0.56","0.30","0.45","101","856220","1877000","18.77"
"11405","075699","威盛元富51購01","0.13","0.02","0.03","23","16490","422000","3.57"
"11405","075700","立積富邦4A購03","0.42","0.21","0.33","48","412240","1246000","12.46"
"11405","075701","亞翔富邦4A購02","0.77","0.52","0.61","101","2677790","4342000","62.02"
"11405","075702","富世達富邦4B購02","0.23","0.15","0.22","4","50640","229000","3.27"
"11405","075703","鈺齊富邦49購01","0.30","0.16","0.23","5","80650","350000","5.00"
"11405","075704","中50凱基4B購01","0.80","0.47","0.68","15","30760","45000","0.90"
"11405","075705","華城凱基49購07","1.57","0.86","1.23","37","727650","587000","19.56"
"11405","075708","鴻海凱基56購01","3.10","2.26","2.62","19","575390","219000","4.38"
"11405","075709","華泰凱基49購01","1.73","1.07","1.52","238","8875750","5820000","116.40"
"11405","07570P","世芯元富49售11","2.69","0.85","1.67","6","38420","23000","0.46"
"11405","075710","旺宏凱基49購04","2.01","1.36","1.55","47","1114440","716000","22.37"
"11405","075711","所羅門凱基4A購02","1.55","0.75","1.20","28","741510","617000","12.34"
"11405","075712","聯發科凱基4A購07","1.03","0.81","0.98","3","55250","56000","1.80"
"11405","075714","長榮凱基4C購01","3.86","1.81","3.27","44","1486200","454000","14.64"
"11405","075715","漢翔凱基4A購01","1.49","0.67","1.34","18","463610","344000","10.75"
"11405","075716","富邦金凱基49購01","0.92","0.62","0.82","20","494020","599000","19.32"
"11405","075717","大立光凱基51購01","3.96","2.47","3.28","46","1004790","306000","9.87"
"11405","075718","欣興凱基49購07","1.22","0.79","1.00","51","959930","954000","31.80"
"11405","075719","創意凱基49購06","1.37","0.73","1.25","44","1005330","801000","26.70"
"11405","075720","群創凱基49購03","0.56","0.30","0.46","23","608850","1304000","42.06"
"11405","075721","嘉澤凱基4C購01","1.28","0.94","1.13","23","483880","425000","13.70"
"11405","075722","貿聯凱基4C購01","3.77","2.64","3.18","155","5438780","1707000","55.06"
"11405","075723","立積凱基49購02","0.89","0.51","0.68","15","281040","412000","13.73"
"11405","075724","穎崴凱基51購01","1.27","0.63","0.92","54","829520","895000","28.87"
"11405","075725","達發凱基49購02","1.37","0.93","1.21","58","819930","673000","13.46"
"11405","075726","緯穎凱基51購01","4.32","2.95","3.66","84","1306940","357000","11.51"
"11405","075727","來億凱基49購03","2.66","0.93","1.52","278","9576960","6263000","169.27"
"11405","075728","美利達凱基49購02","0.53","0.43","0.47","11","43960","92000","3.06"
"11405","07572P","川湖元大49售07","1.47","1.16","1.29","132","1545400","1192000","23.84"
"11405","075730","智邦台新49購01","9.55","5.35","8.59","54","8853500","1030000","20.60"
"11405","075731","欣興台新49購01","2.02","1.26","1.49","41","1158630","777000","25.90"
"11405","075732","台灣50群益4B購03","5.30","4.26","4.64","22","785590","169000","6.70"
"11405","075733","元日2X群益59購01","1.03","0.85","0.95","15","151640","158000","6.10"
"11405","075734","台塑群益4A購01","2.59","1.05","2.15","9","293170","136000","5.44"
"11405","075735","中興電群益49購07","2.27","1.47","1.83","78","2861940","1563000","59.95"
"11405","075736","華城群益49購09","1.52","0.99","1.25","19","344720","274000","10.95"
"11405","075737","亞德客群益49購02","1.07","0.81","0.94","16","151670","160000","32.00"
"11405","075738","亞德客群益49購03","1.54","1.14","1.42","14","1405210","986000","39.39"
"11405","07573P","金融類元大49售02","3.20","1.97","2.17","46","2900830","1336000","26.72"
"11405","075740","台積電群益51購03","1.10","0.87","1.03","29","235160","228000","9.08"
"11405","075741","台積電群益53購02","1.05","1.05","1.05","1","152250","145000","29.00"
"11405","075742","旺宏群益49購05","1.44","0.75","0.94","18","392100","413000","16.16"
"11405","075743","智邦群益49購07","2.49","2.16","2.28","17","205230","90000","3.60"
"11405","075744","台光電群益49購04","3.96","1.96","2.51","127","3009630","1196000","47.40"
"11405","075745","漢唐群益49購03","5.45","1.93","4.34","95","2803350","645000","25.76"
"11405","075746","漢唐群益49購04","5.35","1.97","4.23","75","3228490","762000","30.28"
"11405","075747","南亞科群益51購02","3.69","1.89","2.71","21","614320","226000","5.66"
"11405","075748","友達群益53購01","0.48","0.38","0.44","21","92680","208000","7.79"
"11405","075749","立隆電群益49購01","1.10","0.71","0.92","47","537510","578000","22.93"
"11405","07574P","中鋼中信49售01","2.30","1.79","2.06","35","2353160","1140000","11.40"
"11405","075750","立隆電群益4A購01","0.97","0.68","0.89","7","259910","289000","11.56"
"11405","075751","長榮群益4A購02","4.23","1.51","3.51","153","3304540","939000","36.65"
"11405","075752","裕民群益49購01","1.19","0.63","0.81","18","147770","182000","7.28"
"11405","075753","陽明群益49購03","3.63","1.87","2.96","96","3999470","1351000","53.33"
"11405","075754","陽明群益4A購02","2.16","1.57","1.79","36","295140","164000","6.56"
"11405","075755","萬海群益49購03","3.61","0.65","1.74","106","3004370","1725000","68.15"
"11405","075756","長榮航群益49購04","4.00","2.43","3.22","40","773370","240000","9.56"
"11405","075758","慧洋群益49購08","0.43","0.39","0.41","6","24800","60000","2.40"
"11405","075759","文曄群益4B購01","1.04","0.95","1.01","17","193930","192000","7.61"
"11405","07575P","台積電中信4B售04","2.49","2.43","2.45","9","397120","162000","1.62"
"11405","075760","欣興群益49購06","1.45","0.86","1.10","68","1489350","1352000","54.08"
"11405","075761","健鼎群益49購02","1.59","1.12","1.31","29","349420","266000","53.20"
"11405","075762","健鼎群益49購03","2.17","1.52","1.83","70","4197360","2282000","87.83"
"11405","075763","世芯群益49購15","1.51","0.62","0.92","37","1165800","1255000","58.48"
"11405","075764","世芯群益49購16","1.49","0.49","1.27","233","3560840","2802000","112.08"
"11405","075765","貿聯群益49購04","1.53","1.53","1.53","1","76500","50000","1.96"
"11405","075766","貿聯群益49購05","3.17","1.85","2.60","208","10871240","4179000","83.78"
"11405","075767","迎廣群益4B購01","0.68","0.49","0.60","25","103670","170000","6.80"
"11405","075768","力成群益4A購01","0.96","0.62","0.79","32","651240","818000","32.70"
"11405","075769","台塑化群益49購01","3.20","2.31","2.65","18","344660","130000","2.73"
"11405","07576P","聯發科中信49售05","1.49","1.24","1.35","21","1260240","930000","4.65"
"11405","075770","緯穎群益49購09","2.26","1.26","2.01","75","5925070","2941000","102.54"
"11405","075771","緯穎群益49購10","2.02","1.55","1.73","62","2396360","1385000","55.40"
"11405","075772","富世達群益49購03","1.03","0.78","0.94","13","307000","324000","12.80"
"11405","075773","臺股指群益55購01","1.20","0.84","0.99","78","219340","220000","8.80"
"11405","075774","智邦國票4A購05","3.98","2.34","3.23","89","3284780","1016000","101.60"
"11405","075775","金像電國票4B購01","3.88","2.12","2.99","82","2518390","842000","84.20"
"11405","075776","漢唐國票4A購03","7.10","4.17","6.17","8","215980","35000","7.00"
"11405","075777","裕民國票4A購04","1.36","1.17","1.23","3","33470","27000","2.70"
"11405","075778","大銀國票4A購03","1.77","0.76","1.46","20","321710","219000","14.60"
"11405","075779","緯穎國票4A購04","3.21","1.72","2.48","58","2243370","901000","90.10"
"11405","07577P","和大國票4A售01","2.46","1.40","2.06","59","1321050","640000","12.80"
"11405","075781","大成鋼國泰4A購02","1.47","1.41","1.44","2","25920","18000","0.90"
"11405","075782","台積電國泰4A購05","3.83","2.77","3.09","10","300530","97000","4.82"
"11405","075783","台積電國泰4A購06","3.48","2.92","3.18","4","63760","20000","1.00"
"11405","075784","華邦電國泰4A購03","1.40","0.77","1.15","16","633120","546000","26.76"
"11405","075785","所羅門國泰4A購01","1.91","1.05","1.41","39","1479620","1047000","20.94"
"11405","075786","欣興國泰4A購01","2.32","1.17","1.69","143","6214770","3663000","144.78"
"11405","075787","玉晶光國泰4A購01","1.79","1.38","1.50","17","707940","471000","23.20"
"11405","075788","中502X元富4A購04","0.78","0.66","0.72","2","15840","22000","0.78"
"11405","075789","群高息元富49購01","2.13","1.77","2.03","4","244200","120000","5.71"
"11405","07578P","裕民國票4A售02","2.74","1.96","2.15","8","36690","17000","2.12"
"11405","075790","台達電元富49購02","1.75","1.24","1.63","8","61940","38000","1.08"
"11405","075791","台積電元富4A購11","15.50","15.50","15.50","1","77500","5000","0.35"
"11405","075794","台積電元富4A購14","1.26","1.12","1.17","16","740050","630000","25.71"
"11405","075795","台積電元富4A購15","13.90","11.80","13.33","5","160000","12000","0.85"
"11405","075796","台積電元富4A購16","1.48","1.43","1.45","4","5830","4000","0.16"
"11405","075798","台積電元富4A購18","14.30","13.40","13.90","5","556000","40000","2.85"
"11405","07579P","華擎國票4A售01","2.64","1.04","1.18","19","472180","398000","39.80"
"11405","075801","盟立元富49購03","1.10","0.64","0.97","27","1069550","1094000","39.07"
"11405","075802","長榮元富49購07","2.21","1.71","2.01","14","902920","447000","18.62"
"11405","075803","玉晶光元富49購03","0.96","0.65","0.80","23","308940","385000","11.00"
"11405","075804","群創元富49購06","0.40","0.36","0.38","2","40280","106000","3.78"
"11405","075805","時碩元富49購03","0.73","0.52","0.62","40","1453460","2312000","57.80"
"11405","075806","迎廣元富49購03","1.30","0.81","0.88","105","2158880","2435000","81.16"
"11405","075807","緯穎元富51購02","2.41","2.34","2.35","5","14140","6000","0.20"
"11405","075808","T50反1元大4A購03","1.54","0.90","1.26","59","2788380","2202000","44.04"
"11405","075809","中502X元大4A購04","0.95","0.81","0.88","2","19360","22000","0.22"
"11405","07580P","晶心科國票49售03","5.00","4.46","4.69","9","234620","50000","10.00"
"11405","075811","鴻海元大49購05","0.40","0.23","0.30","7","31840","103000","2.06"
"11405","075814","台積電元大51購19","12.20","10.00","11.65","14","780900","67000","1.34"
"11405","075815","華邦電元大49購22","0.74","0.39","0.64","21","696150","1076000","43.04"
"11405","075816","智邦元大49購09","2.21","1.20","1.69","98","3006980","1779000","35.58"
"11405","075817","華碩元大49購02","2.30","1.62","2.07","35","1168230","562000","20.81"
"11405","075818","華碩元大49購03","1.58","1.13","1.40","85","3788820","2706000","104.07"
"11405","075819","華碩元大49購04","1.41","1.04","1.19","53","1959030","1633000","60.48"
"11405","07581P","群臺2X凱基4B售02","3.12","2.15","2.26","195","6317720","2784000","55.68"
"11405","075820","所羅門元大49購03","0.70","0.37","0.47","102","2156160","4536000","90.72"
"11405","075821","所羅門元大49購04","0.84","0.43","0.56","98","3053520","5388000","107.76"
"11405","075822","所羅門元大49購05","0.92","0.50","0.62","157","5226800","8408000","168.16"
"11405","075823","漢唐元大49購02","4.10","1.08","2.03","100","6229750","3062000","95.68"
"11405","075824","漢唐元大49購03","3.65","1.10","1.74","125","5985480","3427000","114.23"
"11405","075825","漢唐元大49購04","3.54","1.46","1.90","91","4619100","2428000","80.93"
"11405","075826","南亞科元大4C購03","5.05","2.68","4.13","80","2273970","550000","11.00"
"11405","075827","南亞科元大51購03","2.86","2.34","2.63","16","685290","260000","5.20"
"11405","075828","南亞科元大53購01","0.83","0.63","0.71","11","261370","365000","7.30"
"11405","075829","長榮元大4B購05","1.98","0.71","1.56","105","6259470","4012000","154.30"
"11405","07582P","川湖凱基49售05","1.80","1.11","1.33","49","1228520","923000","28.84"
"11405","075830","長榮元大4C購03","2.35","1.19","1.52","61","3492880","2292000","45.84"
"11405","075831","長榮元大51購05","1.99","0.83","0.99","32","1024620","1030000","20.60"
"11405","075832","慧洋元大49購17","1.69","0.98","1.27","56","1268610","995000","19.90"
"11405","075833","慧洋元大49購18","0.87","0.51","0.69","3","38100","55000","1.10"
"11405","075834","慧洋元大53購01","1.12","0.85","0.98","38","1258590","1281000","25.62"
"11405","075835","中信金元大49購04","1.51","1.04","1.32","71","1637710","1234000","49.36"
"11405","075836","威強電元大49購12","0.38","0.30","0.35","4","15060","43000","0.86"
"11405","075837","文曄元大49購01","1.12","0.89","1.04","43","733600","703000","14.06"
"11405","075838","文曄元大49購02","1.10","0.86","0.99","41","575630","580000","11.60"
"11405","075839","欣興元大4A購01","0.98","0.56","0.74","53","1338790","1796000","35.92"
"11405","07583P","華邦電凱基4B售01","3.01","1.95","2.75","22","798090","290000","9.35"
"11405","075840","健鼎元大49購03","1.06","0.74","0.91","46","466230","507000","18.10"
"11405","075841","玉晶光元大4A購01","0.57","0.45","0.52","17","422860","798000","15.96"
"11405","075842","群創元大49購06","0.61","0.40","0.57","27","1025280","1786000","71.44"
"11405","075843","世芯元大49購16","1.57","0.95","1.27","11","387860","304000","11.69"
"11405","075844","貿聯元大49購02","2.41","1.55","2.01","150","5736710","2853000","109.73"
"11405","075845","貿聯元大49購03","2.02","1.34","1.73","219","6218960","3586000","123.65"
"11405","075846","貿聯元大4B購01","2.21","1.51","1.88","151","5383180","2854000","57.08"
"11405","075847","材料元大49購10","0.81","0.55","0.64","20","994320","1552000","31.04"
"11405","075849","材料元大51購09","0.69","0.53","0.63","10","62180","98000","1.96"
"11405","07584P","台光電凱基4A售02","1.81","0.67","1.08","194","2209530","2045000","63.90"
"11405","075850","立積元大49購07","0.41","0.28","0.34","20","227970","664000","13.28"
"11405","075851","力成元大49購03","0.37","0.27","0.31","50","880650","2763000","102.33"
"11405","075852","緯穎元大4B購05","2.13","1.30","1.84","131","9793200","5309000","183.06"
"11405","075853","緯穎元大4C購05","1.96","1.63","1.79","71","5274300","2942000","113.15"
"11405","075854","緯穎元大51購04","1.79","1.08","1.52","89","5339570","3510000","135.00"
"11405","075855","富世達元大49購09","0.70","0.36","0.58","36","859520","1458000","29.16"
"11405","075856","寶成元大49購02","0.90","0.54","0.74","44","459820","621000","12.42"
"11405","075859","鉅祥中信4B購01","2.43","1.97","2.15","4","21570","10000","0.20"
